library_id,namespace,meta,proj,release,release_id,max_cvss,cve_count
maven|org.eclipse.jetty|jetty-webapp|9.4.18.v20190429,maven,org.eclipse.jetty,jetty-webapp,9.4.18.v20190429,4486,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.19.v20190610,maven,org.eclipse.jetty,jetty-webapp,9.4.19.v20190610,4487,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.20.v20190813,maven,org.eclipse.jetty,jetty-webapp,9.4.20.v20190813,4488,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.21.v20190926,maven,org.eclipse.jetty,jetty-webapp,9.4.21.v20190926,4489,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.22.v20191022,maven,org.eclipse.jetty,jetty-webapp,9.4.22.v20191022,4490,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.23.v20191118,maven,org.eclipse.jetty,jetty-webapp,9.4.23.v20191118,4491,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.24.v20191120,maven,org.eclipse.jetty,jetty-webapp,9.4.24.v20191120,4492,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.25.v20191220,maven,org.eclipse.jetty,jetty-webapp,9.4.25.v20191220,4493,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.26.v20200117,maven,org.eclipse.jetty,jetty-webapp,9.4.26.v20200117,4494,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.27.v20200227,maven,org.eclipse.jetty,jetty-webapp,9.4.27.v20200227,4495,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.28.v20200408,maven,org.eclipse.jetty,jetty-webapp,9.4.28.v20200408,4496,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.29.v20200521,maven,org.eclipse.jetty,jetty-webapp,9.4.29.v20200521,4497,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.30.v20200611,maven,org.eclipse.jetty,jetty-webapp,9.4.30.v20200611,4498,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.31.v20200723,maven,org.eclipse.jetty,jetty-webapp,9.4.31.v20200723,4499,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.32.v20200930,maven,org.eclipse.jetty,jetty-webapp,9.4.32.v20200930,4500,6.9,1
maven|org.eclipse.jetty|jetty-webapp|9.4.37.v20210219,maven,org.eclipse.jetty,jetty-webapp,9.4.37.v20210219,4501,5.3,2
maven|org.eclipse.jetty|jetty-webapp|9.4.38.v20210224,maven,org.eclipse.jetty,jetty-webapp,9.4.38.v20210224,4502,5.3,2
maven|org.eclipse.jetty|jetty-webapp|9.4.39.v20210325,maven,org.eclipse.jetty,jetty-webapp,9.4.39.v20210325,4503,5.3,1
maven|org.eclipse.jetty|jetty-webapp|9.4.40.v20210413,maven,org.eclipse.jetty,jetty-webapp,9.4.40.v20210413,4504,5.3,1
maven|org.eclipse.jetty|jetty-webapp|9.4.41.v20210516,maven,org.eclipse.jetty,jetty-webapp,9.4.41.v20210516,4505,5.3,1
maven|org.eclipse.jetty|jetty-webapp|9.4.42.v20210604,maven,org.eclipse.jetty,jetty-webapp,9.4.42.v20210604,4506,5.3,1
maven|org.eclipse.jetty|jetty-webapp|10.0.0.beta1,maven,org.eclipse.jetty,jetty-webapp,10.0.0.beta1,4507,6.9,1
maven|org.eclipse.jetty|jetty-webapp|10.0.0.beta2,maven,org.eclipse.jetty,jetty-webapp,10.0.0.beta2,4508,6.9,1
maven|org.eclipse.jetty|jetty-webapp|10.0.1,maven,org.eclipse.jetty,jetty-webapp,10.0.1,4509,5.3,1
maven|org.eclipse.jetty|jetty-webapp|10.0.2,maven,org.eclipse.jetty,jetty-webapp,10.0.2,4510,5.3,1
maven|org.eclipse.jetty|jetty-webapp|10.0.3,maven,org.eclipse.jetty,jetty-webapp,10.0.3,4511,5.3,1
maven|org.eclipse.jetty|jetty-webapp|10.0.4,maven,org.eclipse.jetty,jetty-webapp,10.0.4,4512,5.3,1
maven|org.eclipse.jetty|jetty-webapp|10.0.5,maven,org.eclipse.jetty,jetty-webapp,10.0.5,4513,5.3,1
maven|org.eclipse.jetty|jetty-webapp|11.0.0.beta1,maven,org.eclipse.jetty,jetty-webapp,11.0.0.beta1,4514,6.9,1
maven|org.eclipse.jetty|jetty-webapp|11.0.0.beta2,maven,org.eclipse.jetty,jetty-webapp,11.0.0.beta2,4515,6.9,1
maven|org.eclipse.jetty|jetty-webapp|11.0.1,maven,org.eclipse.jetty,jetty-webapp,11.0.1,4516,5.3,1
maven|org.eclipse.jetty|jetty-webapp|11.0.2,maven,org.eclipse.jetty,jetty-webapp,11.0.2,4517,5.3,1
maven|org.eclipse.jetty|jetty-webapp|11.0.3,maven,org.eclipse.jetty,jetty-webapp,11.0.3,4518,5.3,1
maven|org.eclipse.jetty|jetty-webapp|11.0.4,maven,org.eclipse.jetty,jetty-webapp,11.0.4,4519,5.3,1
maven|org.eclipse.jetty|jetty-webapp|11.0.5,maven,org.eclipse.jetty,jetty-webapp,11.0.5,4520,5.3,1
maven|org.glassfish|javax.el|3.0.0,maven,org.glassfish,javax.el,3.0.0,4521,5.3,1
maven|org.glassfish|javax.el|3.0-b01,maven,org.glassfish,javax.el,3.0-b01,4522,5.3,1
maven|org.glassfish|javax.el|3.0.1-b01,maven,org.glassfish,javax.el,3.0.1-b01,4523,5.3,1
maven|org.glassfish|javax.el|3.0.1-b02,maven,org.glassfish,javax.el,3.0.1-b02,4524,5.3,1
maven|org.glassfish|javax.el|3.0.1-b03,maven,org.glassfish,javax.el,3.0.1-b03,4525,5.3,1
maven|org.glassfish|javax.el|3.0.1-b04,maven,org.glassfish,javax.el,3.0.1-b04,4526,5.3,1
maven|org.glassfish|javax.el|3.0.1-b05,maven,org.glassfish,javax.el,3.0.1-b05,4527,5.3,1
maven|org.glassfish|javax.el|3.0.1-b06,maven,org.glassfish,javax.el,3.0.1-b06,4528,5.3,1
maven|org.glassfish|javax.el|3.0.1-b07,maven,org.glassfish,javax.el,3.0.1-b07,4529,5.3,1
maven|org.glassfish|javax.el|3.0.1-b08,maven,org.glassfish,javax.el,3.0.1-b08,4530,5.3,1
maven|org.glassfish|javax.el|3.0.1-b09,maven,org.glassfish,javax.el,3.0.1-b09,4531,5.3,1
maven|org.glassfish|javax.el|3.0.1-b10,maven,org.glassfish,javax.el,3.0.1-b10,4532,5.3,1
maven|org.glassfish|javax.el|3.0.1-b11,maven,org.glassfish,javax.el,3.0.1-b11,4533,5.3,1
maven|org.glassfish|javax.el|3.0.1-b12,maven,org.glassfish,javax.el,3.0.1-b12,4534,5.3,1
maven|org.glassfish|javax.el|3.0-b02,maven,org.glassfish,javax.el,3.0-b02,4535,5.3,1
maven|org.glassfish|javax.el|3.0-b03,maven,org.glassfish,javax.el,3.0-b03,4536,5.3,1
maven|org.glassfish|javax.el|3.0-b04,maven,org.glassfish,javax.el,3.0-b04,4537,5.3,1
maven|org.glassfish|javax.el|3.0-b05,maven,org.glassfish,javax.el,3.0-b05,4538,5.3,1
maven|org.glassfish|javax.el|3.0-b06,maven,org.glassfish,javax.el,3.0-b06,4539,5.3,1
maven|org.glassfish|javax.el|3.0-b07,maven,org.glassfish,javax.el,3.0-b07,4540,5.3,1
maven|org.mozilla|rhino|1.7R3,maven,org.mozilla,rhino,1.7R3,4541,0.0,1
maven|org.mozilla|rhino|1.7R4,maven,org.mozilla,rhino,1.7R4,4542,0.0,1
maven|org.mozilla|rhino|1.7R5,maven,org.mozilla,rhino,1.7R5,4543,0.0,1
maven|org.mozilla|rhino|1.7.6,maven,org.mozilla,rhino,1.7.6,4544,0.0,1
maven|org.mozilla|rhino|1.7.7,maven,org.mozilla,rhino,1.7.7,4545,0.0,1
maven|org.mozilla|rhino|1.7.7.1,maven,org.mozilla,rhino,1.7.7.1,4546,0.0,1
maven|org.mozilla|rhino|1.7.7.2,maven,org.mozilla,rhino,1.7.7.2,4547,0.0,1
maven|org.mozilla|rhino|1.7.8,maven,org.mozilla,rhino,1.7.8,4548,0.0,1
maven|org.mozilla|rhino|1.7.8-RC1,maven,org.mozilla,rhino,1.7.8-RC1,4549,0.0,1
maven|org.mozilla|rhino|1.7.9,maven,org.mozilla,rhino,1.7.9,4550,0.0,1
maven|org.mozilla|rhino|1.7.10,maven,org.mozilla,rhino,1.7.10,4551,0.0,1
maven|org.mozilla|rhino|1.7.11,maven,org.mozilla,rhino,1.7.11,4552,0.0,1
maven|org.mozilla|rhino|1.7.11-RC1,maven,org.mozilla,rhino,1.7.11-RC1,4553,0.0,1
maven|org.mozilla|rhino|1.7.11-RC2,maven,org.mozilla,rhino,1.7.11-RC2,4554,0.0,1
maven|org.mozilla|rhino|1.7.12,maven,org.mozilla,rhino,1.7.12,4555,0.0,1
maven|org.mozilla|rhino|1.7.13,maven,org.mozilla,rhino,1.7.13,4556,0.0,1
maven|org.mozilla|rhino|1.7.14,maven,org.mozilla,rhino,1.7.14,4557,0.0,1
maven|org.mozilla|rhino|1.7.14-RC1,maven,org.mozilla,rhino,1.7.14-RC1,4558,0.0,1
maven|org.mozilla|rhino|1.7.15,maven,org.mozilla,rhino,1.7.15,4559,0.0,1
maven|org.mozilla|rhino|1.8.0,maven,org.mozilla,rhino,1.8.0,4560,0.0,1
maven|org.pac4j|pac4j-core|1.4.0,maven,org.pac4j,pac4j-core,1.4.0,4561,9.8,2
maven|org.pac4j|pac4j-core|1.4.1,maven,org.pac4j,pac4j-core,1.4.1,4562,9.8,2
maven|org.pac4j|pac4j-core|1.5.0,maven,org.pac4j,pac4j-core,1.5.0,4563,9.8,2
maven|org.pac4j|pac4j-core|1.5.1,maven,org.pac4j,pac4j-core,1.5.1,4564,9.8,2
maven|org.pac4j|pac4j-core|1.6.0,maven,org.pac4j,pac4j-core,1.6.0,4565,9.8,2
maven|org.pac4j|pac4j-core|1.6.0-RC1,maven,org.pac4j,pac4j-core,1.6.0-RC1,4566,9.8,2
maven|org.pac4j|pac4j-core|1.7.0,maven,org.pac4j,pac4j-core,1.7.0,4567,9.8,2
maven|org.pac4j|pac4j-core|1.7.1,maven,org.pac4j,pac4j-core,1.7.1,4568,9.8,2
maven|org.pac4j|pac4j-core|1.7.2,maven,org.pac4j,pac4j-core,1.7.2,4569,9.8,2
maven|org.pac4j|pac4j-core|1.8.0,maven,org.pac4j,pac4j-core,1.8.0,4570,9.8,2
maven|org.pac4j|pac4j-core|1.8.0-RC1,maven,org.pac4j,pac4j-core,1.8.0-RC1,4571,9.8,2
maven|org.pac4j|pac4j-core|1.8.1,maven,org.pac4j,pac4j-core,1.8.1,4572,9.8,2
maven|org.pac4j|pac4j-core|1.8.2,maven,org.pac4j,pac4j-core,1.8.2,4573,9.8,2
maven|org.pac4j|pac4j-core|1.8.3,maven,org.pac4j,pac4j-core,1.8.3,4574,9.8,2
maven|org.pac4j|pac4j-core|1.8.4,maven,org.pac4j,pac4j-core,1.8.4,4575,9.8,2
maven|org.pac4j|pac4j-core|1.8.5,maven,org.pac4j,pac4j-core,1.8.5,4576,9.8,2
maven|org.pac4j|pac4j-core|1.8.6,maven,org.pac4j,pac4j-core,1.8.6,4577,9.8,2
maven|org.pac4j|pac4j-core|1.8.7,maven,org.pac4j,pac4j-core,1.8.7,4578,9.8,2
maven|org.pac4j|pac4j-core|1.8.8,maven,org.pac4j,pac4j-core,1.8.8,4579,9.8,2
maven|org.pac4j|pac4j-core|1.8.9,maven,org.pac4j,pac4j-core,1.8.9,4580,9.8,2
maven|org.pac4j|pac4j-core|1.9.0,maven,org.pac4j,pac4j-core,1.9.0,4581,9.8,2
maven|org.pac4j|pac4j-core|1.9.1,maven,org.pac4j,pac4j-core,1.9.1,4582,9.8,2
maven|org.pac4j|pac4j-core|1.9.2,maven,org.pac4j,pac4j-core,1.9.2,4583,9.8,2
maven|org.pac4j|pac4j-core|1.9.3,maven,org.pac4j,pac4j-core,1.9.3,4584,9.8,2
maven|org.pac4j|pac4j-core|1.9.4,maven,org.pac4j,pac4j-core,1.9.4,4585,9.8,2
maven|org.pac4j|pac4j-core|1.9.5,maven,org.pac4j,pac4j-core,1.9.5,4586,9.8,2
maven|org.pac4j|pac4j-core|1.9.6,maven,org.pac4j,pac4j-core,1.9.6,4587,9.8,2
maven|org.pac4j|pac4j-core|1.9.7,maven,org.pac4j,pac4j-core,1.9.7,4588,9.8,2
maven|org.pac4j|pac4j-core|1.9.8,maven,org.pac4j,pac4j-core,1.9.8,4589,9.8,2
maven|org.pac4j|pac4j-core|1.9.9,maven,org.pac4j,pac4j-core,1.9.9,4590,9.8,2
maven|org.pac4j|pac4j-core|2.0.0,maven,org.pac4j,pac4j-core,2.0.0,4591,9.8,2
maven|org.pac4j|pac4j-core|2.0.0-RC1,maven,org.pac4j,pac4j-core,2.0.0-RC1,4592,9.8,2
maven|org.pac4j|pac4j-core|2.0.0-RC2,maven,org.pac4j,pac4j-core,2.0.0-RC2,4593,9.8,2
maven|org.pac4j|pac4j-core|2.1.0,maven,org.pac4j,pac4j-core,2.1.0,4594,9.8,2
maven|org.pac4j|pac4j-core|2.2.0,maven,org.pac4j,pac4j-core,2.2.0,4595,9.8,2
maven|org.pac4j|pac4j-core|2.2.1,maven,org.pac4j,pac4j-core,2.2.1,4596,9.8,2
maven|org.pac4j|pac4j-core|2.3.0,maven,org.pac4j,pac4j-core,2.3.0,4597,9.8,2
maven|org.pac4j|pac4j-core|2.3.1,maven,org.pac4j,pac4j-core,2.3.1,4598,9.8,2
maven|org.pac4j|pac4j-core|3.0.0,maven,org.pac4j,pac4j-core,3.0.0,4599,9.8,2
maven|org.pac4j|pac4j-core|3.0.0-RC1,maven,org.pac4j,pac4j-core,3.0.0-RC1,4600,9.8,2
maven|org.pac4j|pac4j-core|3.0.0-RC2,maven,org.pac4j,pac4j-core,3.0.0-RC2,4601,9.8,2
maven|org.pac4j|pac4j-core|3.0.1,maven,org.pac4j,pac4j-core,3.0.1,4602,9.8,2
maven|org.pac4j|pac4j-core|3.0.2,maven,org.pac4j,pac4j-core,3.0.2,4603,9.8,2
maven|org.pac4j|pac4j-core|3.1.0,maven,org.pac4j,pac4j-core,3.1.0,4604,9.8,2
maven|org.pac4j|pac4j-core|3.2.0,maven,org.pac4j,pac4j-core,3.2.0,4605,9.8,2
maven|org.pac4j|pac4j-core|3.3.0,maven,org.pac4j,pac4j-core,3.3.0,4606,9.8,2
maven|org.pac4j|pac4j-core|3.4.0,maven,org.pac4j,pac4j-core,3.4.0,4607,9.8,2
maven|org.pac4j|pac4j-core|3.5.0,maven,org.pac4j,pac4j-core,3.5.0,4608,9.8,2
maven|org.pac4j|pac4j-core|3.6.0,maven,org.pac4j,pac4j-core,3.6.0,4609,9.8,2
maven|org.pac4j|pac4j-core|3.6.1,maven,org.pac4j,pac4j-core,3.6.1,4610,9.8,2
maven|org.pac4j|pac4j-core|3.7.0,maven,org.pac4j,pac4j-core,3.7.0,4611,9.8,2
maven|org.pac4j|pac4j-core|3.8.0,maven,org.pac4j,pac4j-core,3.8.0,4612,9.8,2
maven|org.pac4j|pac4j-core|3.8.1,maven,org.pac4j,pac4j-core,3.8.1,4613,9.8,2
maven|org.pac4j|pac4j-core|3.8.2,maven,org.pac4j,pac4j-core,3.8.2,4614,9.8,2
maven|org.pac4j|pac4j-core|3.8.3,maven,org.pac4j,pac4j-core,3.8.3,4615,9.8,2
maven|org.pac4j|pac4j-core|3.9.0,maven,org.pac4j,pac4j-core,3.9.0,4616,9.8,2
maven|org.pac4j|pac4j-core|4.0.0,maven,org.pac4j,pac4j-core,4.0.0,4617,6.4,1
maven|org.pac4j|pac4j-core|4.0.0-RC1,maven,org.pac4j,pac4j-core,4.0.0-RC1,4618,9.8,2
maven|org.pac4j|pac4j-core|4.0.0-RC2,maven,org.pac4j,pac4j-core,4.0.0-RC2,4619,9.8,2
maven|org.pac4j|pac4j-core|4.0.0-RC3,maven,org.pac4j,pac4j-core,4.0.0-RC3,4620,9.8,2
maven|org.pac4j|pac4j-core|4.0.1,maven,org.pac4j,pac4j-core,4.0.1,4621,6.4,1
maven|org.pac4j|pac4j-core|4.0.2,maven,org.pac4j,pac4j-core,4.0.2,4622,6.4,1
maven|org.pac4j|pac4j-core|4.0.3,maven,org.pac4j,pac4j-core,4.0.3,4623,6.4,1
maven|org.pac4j|pac4j-core|4.1.0,maven,org.pac4j,pac4j-core,4.1.0,4624,6.4,1
maven|org.pac4j|pac4j-core|4.2.0,maven,org.pac4j,pac4j-core,4.2.0,4625,6.4,1
maven|org.pac4j|pac4j-core|4.3.0,maven,org.pac4j,pac4j-core,4.3.0,4626,6.4,1
maven|org.pac4j|pac4j-core|4.3.1,maven,org.pac4j,pac4j-core,4.3.1,4627,6.4,1
maven|org.pac4j|pac4j-core|4.4.0,maven,org.pac4j,pac4j-core,4.4.0,4628,6.4,1
maven|org.pac4j|pac4j-core|4.5.0,maven,org.pac4j,pac4j-core,4.5.0,4629,6.4,1
maven|org.pac4j|pac4j-core|4.5.1,maven,org.pac4j,pac4j-core,4.5.1,4630,6.4,1
maven|org.pac4j|pac4j-core|4.5.2,maven,org.pac4j,pac4j-core,4.5.2,4631,6.4,1
maven|org.pac4j|pac4j-core|4.5.3,maven,org.pac4j,pac4j-core,4.5.3,4632,6.4,1
maven|org.pac4j|pac4j-core|4.5.4,maven,org.pac4j,pac4j-core,4.5.4,4633,6.4,1
maven|org.pac4j|pac4j-core|4.5.5,maven,org.pac4j,pac4j-core,4.5.5,4634,6.4,1
maven|org.pac4j|pac4j-core|4.5.6,maven,org.pac4j,pac4j-core,4.5.6,4635,6.4,1
maven|org.pac4j|pac4j-core|4.5.7,maven,org.pac4j,pac4j-core,4.5.7,4636,6.4,1
maven|org.pac4j|pac4j-core|4.5.8,maven,org.pac4j,pac4j-core,4.5.8,4637,6.4,1
maven|org.pac4j|pac4j-core|4.5.9,maven,org.pac4j,pac4j-core,4.5.9,4638,6.4,1
maven|org.pac4j|pac4j-core|4.5.10,maven,org.pac4j,pac4j-core,4.5.10,4639,6.4,1
maven|org.pac4j|pac4j-core|5.0.0,maven,org.pac4j,pac4j-core,5.0.0,4640,6.4,1
maven|org.pac4j|pac4j-core|5.0.0-RC1,maven,org.pac4j,pac4j-core,5.0.0-RC1,4641,6.4,1
maven|org.pac4j|pac4j-core|5.0.0-RC2,maven,org.pac4j,pac4j-core,5.0.0-RC2,4642,6.4,1
maven|org.pac4j|pac4j-core|5.0.1,maven,org.pac4j,pac4j-core,5.0.1,4643,6.4,1
maven|org.pac4j|pac4j-core|5.1.0,maven,org.pac4j,pac4j-core,5.1.0,4644,6.4,1
maven|org.pac4j|pac4j-core|5.1.1,maven,org.pac4j,pac4j-core,5.1.1,4645,6.4,1
maven|org.pac4j|pac4j-core|5.1.2,maven,org.pac4j,pac4j-core,5.1.2,4646,6.4,1
maven|org.pac4j|pac4j-core|5.1.3,maven,org.pac4j,pac4j-core,5.1.3,4647,6.4,1
maven|org.pac4j|pac4j-core|5.1.4,maven,org.pac4j,pac4j-core,5.1.4,4648,6.4,1
maven|org.pac4j|pac4j-core|5.1.5,maven,org.pac4j,pac4j-core,5.1.5,4649,6.4,1
maven|org.pac4j|pac4j-core|5.2.0,maven,org.pac4j,pac4j-core,5.2.0,4650,6.4,1
maven|org.pac4j|pac4j-core|5.2.1,maven,org.pac4j,pac4j-core,5.2.1,4651,6.4,1
maven|org.pac4j|pac4j-core|5.3.0,maven,org.pac4j,pac4j-core,5.3.0,4652,6.4,1
maven|org.pac4j|pac4j-core|5.3.1,maven,org.pac4j,pac4j-core,5.3.1,4653,6.4,1
maven|org.pac4j|pac4j-core|5.4.0,maven,org.pac4j,pac4j-core,5.4.0,4654,6.4,1
maven|org.pac4j|pac4j-core|5.4.1,maven,org.pac4j,pac4j-core,5.4.1,4655,6.4,1
maven|org.pac4j|pac4j-core|5.4.2,maven,org.pac4j,pac4j-core,5.4.2,4656,6.4,1
maven|org.pac4j|pac4j-core|5.4.3,maven,org.pac4j,pac4j-core,5.4.3,4657,6.4,1
maven|org.pac4j|pac4j-core|5.4.4,maven,org.pac4j,pac4j-core,5.4.4,4658,6.4,1
maven|org.pac4j|pac4j-core|5.4.5,maven,org.pac4j,pac4j-core,5.4.5,4659,6.4,1
maven|org.pac4j|pac4j-core|5.4.6,maven,org.pac4j,pac4j-core,5.4.6,4660,6.4,1
maven|org.pac4j|pac4j-core|5.5.0,maven,org.pac4j,pac4j-core,5.5.0,4661,6.4,1
maven|org.pac4j|pac4j-core|5.6.0,maven,org.pac4j,pac4j-core,5.6.0,4662,6.4,1
maven|org.pac4j|pac4j-core|5.6.1,maven,org.pac4j,pac4j-core,5.6.1,4663,6.4,1
maven|org.pac4j|pac4j-core|5.7.0,maven,org.pac4j,pac4j-core,5.7.0,4664,6.4,1
maven|org.pac4j|pac4j-core|5.7.1,maven,org.pac4j,pac4j-core,5.7.1,4665,6.4,1
maven|org.pac4j|pac4j-core|5.7.2,maven,org.pac4j,pac4j-core,5.7.2,4666,6.4,1
maven|org.pac4j|pac4j-core|5.7.3,maven,org.pac4j,pac4j-core,5.7.3,4667,6.4,1
maven|org.pac4j|pac4j-core|5.7.4,maven,org.pac4j,pac4j-core,5.7.4,4668,6.4,1
maven|org.pac4j|pac4j-core|5.7.5,maven,org.pac4j,pac4j-core,5.7.5,4669,6.4,1
maven|org.pac4j|pac4j-core|5.7.6,maven,org.pac4j,pac4j-core,5.7.6,4670,6.4,1
maven|org.pac4j|pac4j-core|5.7.7,maven,org.pac4j,pac4j-core,5.7.7,4671,6.4,1
maven|org.pac4j|pac4j-core|5.7.8,maven,org.pac4j,pac4j-core,5.7.8,4672,6.4,1
maven|org.pac4j|pac4j-core|5.7.9,maven,org.pac4j,pac4j-core,5.7.9,4673,6.4,1
maven|org.pac4j|pac4j-core|6.0.0,maven,org.pac4j,pac4j-core,6.0.0,4674,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC1,maven,org.pac4j,pac4j-core,6.0.0-RC1,4675,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC2,maven,org.pac4j,pac4j-core,6.0.0-RC2,4676,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC3,maven,org.pac4j,pac4j-core,6.0.0-RC3,4677,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC4,maven,org.pac4j,pac4j-core,6.0.0-RC4,4678,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC5,maven,org.pac4j,pac4j-core,6.0.0-RC5,4679,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC6,maven,org.pac4j,pac4j-core,6.0.0-RC6,4680,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC7,maven,org.pac4j,pac4j-core,6.0.0-RC7,4681,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC8,maven,org.pac4j,pac4j-core,6.0.0-RC8,4682,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC9,maven,org.pac4j,pac4j-core,6.0.0-RC9,4683,6.4,1
maven|org.pac4j|pac4j-core|6.0.0-RC10,maven,org.pac4j,pac4j-core,6.0.0-RC10,4684,6.4,1
maven|org.pac4j|pac4j-core|6.0.1,maven,org.pac4j,pac4j-core,6.0.1,4685,6.4,1
maven|org.pac4j|pac4j-core|6.0.2,maven,org.pac4j,pac4j-core,6.0.2,4686,6.4,1
maven|org.pac4j|pac4j-core|6.0.3,maven,org.pac4j,pac4j-core,6.0.3,4687,6.4,1
maven|org.pac4j|pac4j-core|6.0.4,maven,org.pac4j,pac4j-core,6.0.4,4688,6.4,1
maven|org.pac4j|pac4j-core|6.0.4.1,maven,org.pac4j,pac4j-core,6.0.4.1,4689,6.4,1
maven|org.pac4j|pac4j-core|6.0.5,maven,org.pac4j,pac4j-core,6.0.5,4690,6.4,1
maven|org.pac4j|pac4j-core|6.0.6,maven,org.pac4j,pac4j-core,6.0.6,4691,6.4,1
maven|org.pac4j|pac4j-core|6.1.0,maven,org.pac4j,pac4j-core,6.1.0,4692,6.4,1
maven|org.pac4j|pac4j-core|6.1.1,maven,org.pac4j,pac4j-core,6.1.1,4693,6.4,1
maven|org.pac4j|pac4j-core|6.1.2,maven,org.pac4j,pac4j-core,6.1.2,4694,6.4,1
maven|org.pac4j|pac4j-core|6.1.3,maven,org.pac4j,pac4j-core,6.1.3,4695,6.4,1
maven|org.pac4j|pac4j-core|6.2.0,maven,org.pac4j,pac4j-core,6.2.0,4696,6.4,1
maven|org.pac4j|pac4j-core|6.2.1,maven,org.pac4j,pac4j-core,6.2.1,4697,6.4,1
maven|org.pac4j|pac4j-core|6.2.2,maven,org.pac4j,pac4j-core,6.2.2,4698,6.4,1
maven|org.pac4j|pac4j-core|6.3.0,maven,org.pac4j,pac4j-core,6.3.0,4699,6.4,1
maven|org.pac4j|pac4j-core|6.3.1,maven,org.pac4j,pac4j-core,6.3.1,4700,6.4,1
maven|org.pac4j|pac4j-core|6.3.2,maven,org.pac4j,pac4j-core,6.3.2,4701,6.4,1
maven|org.pac4j|pac4j-core|6.3.3,maven,org.pac4j,pac4j-core,6.3.3,4702,6.4,1
maven|org.pac4j|pac4j-core|6.4.0,maven,org.pac4j,pac4j-core,6.4.0,4703,6.4,1
maven|org.pac4j|pac4j-core|6.4.0-RC1,maven,org.pac4j,pac4j-core,6.4.0-RC1,4704,6.4,1
maven|org.postgresql|postgresql|9.2-1002-jdbc4,maven,org.postgresql,postgresql,9.2-1002-jdbc4,4705,10.0,2
maven|org.postgresql|postgresql|9.2-1003-jdbc3,maven,org.postgresql,postgresql,9.2-1003-jdbc3,4706,10.0,2
maven|org.postgresql|postgresql|9.2-1003-jdbc4,maven,org.postgresql,postgresql,9.2-1003-jdbc4,4707,10.0,2
maven|org.postgresql|postgresql|9.2-1004-jdbc3,maven,org.postgresql,postgresql,9.2-1004-jdbc3,4708,10.0,2
maven|org.postgresql|postgresql|9.2-1004-jdbc4,maven,org.postgresql,postgresql,9.2-1004-jdbc4,4709,10.0,2
maven|org.postgresql|postgresql|9.2-1004-jdbc41,maven,org.postgresql,postgresql,9.2-1004-jdbc41,4710,10.0,2
maven|org.postgresql|postgresql|9.3-1100-jdbc3,maven,org.postgresql,postgresql,9.3-1100-jdbc3,4711,10.0,2
maven|org.postgresql|postgresql|9.3-1100-jdbc4,maven,org.postgresql,postgresql,9.3-1100-jdbc4,4712,10.0,2
maven|org.postgresql|postgresql|9.3-1100-jdbc41,maven,org.postgresql,postgresql,9.3-1100-jdbc41,4713,10.0,2
maven|org.postgresql|postgresql|9.3-1101-jdbc3,maven,org.postgresql,postgresql,9.3-1101-jdbc3,4714,10.0,2
maven|org.postgresql|postgresql|9.3-1101-jdbc4,maven,org.postgresql,postgresql,9.3-1101-jdbc4,4715,10.0,2
maven|org.postgresql|postgresql|9.3-1101-jdbc41,maven,org.postgresql,postgresql,9.3-1101-jdbc41,4716,10.0,2
maven|org.postgresql|postgresql|9.3-1102-jdbc3,maven,org.postgresql,postgresql,9.3-1102-jdbc3,4717,10.0,2
maven|org.postgresql|postgresql|9.3-1102-jdbc4,maven,org.postgresql,postgresql,9.3-1102-jdbc4,4718,10.0,2
maven|org.postgresql|postgresql|9.3-1102-jdbc41,maven,org.postgresql,postgresql,9.3-1102-jdbc41,4719,10.0,2
maven|org.postgresql|postgresql|9.3-1103-jdbc3,maven,org.postgresql,postgresql,9.3-1103-jdbc3,4720,10.0,2
maven|org.postgresql|postgresql|9.3-1103-jdbc4,maven,org.postgresql,postgresql,9.3-1103-jdbc4,4721,10.0,2
maven|org.postgresql|postgresql|9.3-1103-jdbc41,maven,org.postgresql,postgresql,9.3-1103-jdbc41,4722,10.0,2
